DN.1;fid.1;name.1;date.1;island.1;gps_id.1;radius.1;colour_sca.1;colour.1;class_1.1;class_2.1;class_3.1;cover_wate.1;cover_shel.1;cover_rock.1;cover_chan.1;cover_uca.1;cover_macr.1;uca_class.1;greeness.1;mangrove.1;penetrabil.1;camera.1;photo.1;obs.1;ele.1;time.1;gpxx_Waypo.1;wptx1_Wayp.1;ctx_Creati.1;layer.1;path.1;area..ha..1;X.finos.1;test1_clas.1;test2_clas.1;test3_clas.1;test4_clas.1;test5_clas.1;test6_clas.1;sandy_uca.1;teste_fin.1;test_fin2.1;teste_bs.1;finalvalue.1;class_name.1;train_val.1;classname.1;fv2.1;new_test.1;fv3.1;fv4.1;fv5.1;fv6.1;finalclass.1;uca.1;fpc.1;ele_2.1;time_2.1;name_2.1;gpxx_Way_1.1;wptx1_Wa_1.1;ctx_Crea_1.1;radius_2.1;Spectral1;DN.2;fid.2;name.2;date.2;island.2;gps_id.2;radius.2;colour_sca.2;colour.2;class_1.2;class_2.2;class_3.2;cover_wate.2;cover_shel.2;cover_rock.2;cover_chan.2;cover_uca.2;cover_macr.2;uca_class.2;greeness.2;mangrove.2;penetrabil.2;camera.2;photo.2;obs.2;ele.2;time.2;gpxx_Waypo.2;wptx1_Wayp.2;ctx_Creati.2;layer.2;path.2;area..ha..2;X.finos.2;test1_clas.2;test2_clas.2;test3_clas.2;test4_clas.2;test5_clas.2;test6_clas.2;sandy_uca.2;teste_fin.2;test_fin2.2;teste_bs.2;finalvalue.2;class_name.2;train_val.2;classname.2;fv2.2;new_test.2;fv3.2;fv4.2;fv5.2;fv6.2;finalclass.2;uca.2;fpc.2;ele_2.2;time_2.2;name_2.2;gpxx_Way_1.2;wptx1_Wa_1.2;ctx_Crea_1.2;radius_2.2;RID;B1.1;B1.2;B02_10;B03_10;B04_10;B08_10;B05_10;B06_10;B07_10;B08a_10;B09_10;B11_10;B12_10
3;2439;2439;28/02/2019;Adonga;1;10;10YR;7B;-;sand;uca;0;0;0;0;100;0;H;N;N;5;MH_tel;120053/120048/120044;NA;2.223928;58:23.0;<gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>;<wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>;<ctx:CreationTime>2019-02-28T11:58:23Z</ctx:CreationTime>;gt_pontosbuffer_poligonos_plots;C:/Users/Utilizador/Desktop/tese/qgis_groundtruthing/gt_pontosbuffer_poligonos_plots.shp|layername=gt_pontosbuffer_poligonos_plots;0.031;5.88;sandy_uca;sandy_uca;sandy_uca;sandy_uca;sandy_uca;sandy_uca;sandy_uca;sandy_uca;sandy_uca;other;4;sandy_uca;training;sandy_uca;1;3;2;1;1;1;sandy-with-FBA;1;1;NA;NA;NA;NA;NA;NA;NA;Sand with FBA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2439;171.790297;109.241616;758.3333333;1064;1115.333333;1212;1237;1224;1240;1264;1132;1108;753
3;2438;2438;28/02/2019;Adonga;1;20;10YR;7B;-;muddy_sand;uca;10;0;0;20;100;0;H;N;N;11;MH_tel;114954/114947/114943;NA;3.37468;48:29.0;<gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>;<wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>;<ctx:CreationTime>2019-02-28T11:48:29Z</ctx:CreationTime>;gt_pontosbuffer_poligonos_plots;C:/Users/Utilizador/Desktop/tese/qgis_groundtruthing/gt_pontosbuffer_poligonos_plots.shp|layername=gt_pontosbuffer_poligonos_plots;0.124;17.51;sandy_uca;sandy_uca;muddy_sand_uca;muddy_uca;muddy_uca;muddy_uca;other;sandy_uca;muddy_uca;other;7;muddy_uca;training;muddy_uca;2;3;1;5;6;4;muddy-with-FBA;1;2;NA;NA;NA;NA;NA;NA;NA;not Sand with FBA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2438;166.5406382;141.1937468;737.25;1080.583333;1112.5;1209.833333;1239.833333;1208.25;1238.416667;1234.75;1160.75;1002.75;684.25
3;2457;2457;04/03/2019;Adonga;1;10;10YR;6C;wet;muddy_sand;-;40;0;0;0;0;0;-;S;N;17;Belo;100-368/369;NA;3.268513;25:08.0;<gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>;<wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>;<ctx:CreationTime>2019-03-04T16:25:08Z</ctx:CreationTime>;gt_pontosbuffer_poligonos_plots;C:/Users/Utilizador/Desktop/tese/qgis_groundtruthing/gt_pontosbuffer_poligonos_plots.shp|layername=gt_pontosbuffer_poligonos_plots;0.031;10.02;sandy;sandy_water;muddy_sand;muddy;wet_muddy;sediment;other;sandy;muddy;other;6;muddy;training;muddy;2;4;2;4;4;3;muddy;2;2;NA;NA;NA;NA;NA;NA;NA;not Sand with FBA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2457;117.5821565;98.23926808;634.75;1006;1049.75;1241.5;1206.75;1208.25;1240;1259;1138;1047;684.25
3;2456;2456;04/03/2019;Adonga;1;25;10YR;7D;wet;beach_sand_uca;uca;0;0;0;0;100;0;M;N;N;5;Belo;100-366/367;miniuca;4.227494;17:55.0;<gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>;<wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>;<ctx:CreationTime>2019-03-04T16:17:55Z</ctx:CreationTime>;gt_pontosbuffer_poligonos_plots;C:/Users/Utilizador/Desktop/tese/qgis_groundtruthing/gt_pontosbuffer_poligonos_plots.shp|layername=gt_pontosbuffer_poligonos_plots;0.193;3.33;sandy_uca;sandy_uca;sandy_uca;sandy_uca;sandy_uca;sandy_uca;sandy_uca;beach_sand_uca;beach_sand_uca;beach_sand;2;beach_sand_uca;validation;beach_sand;1;1;2;1;1;1;sandy-with-FBA;1;1;NA;NA;NA;NA;NA;NA;NA;Sand with FBA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2456;176.2446091;103.1921709;623.3333333;1003.142857;1090;1261.904762;1223.095238;1209.952381;1264.190476;1290.047619;1163;1213.952381;792.6666667
3;2455;2455;04/03/2019;Adonga;1;25;10YR;8C;dry;beach_sand_uca;uca;0;0;0;0;100;0;M;N;N;7;Belo;100-370/371;NA;3.326406;12:35.0;<gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>;<wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>;<ctx:CreationTime>2019-03-04T16:12:35Z</ctx:CreationTime>;gt_pontosbuffer_poligonos_plots;C:/Users/Utilizador/Desktop/tese/qgis_groundtruthing/gt_pontosbuffer_poligonos_plots.shp|layername=gt_pontosbuffer_poligonos_plots;0.193;1.99;sandy_uca;sandy_uca;sandy_uca;sandy_uca;sandy_uca;sandy_uca;sandy_uca;beach_sand_uca;beach_sand_uca;beach_sand;2;beach_sand_uca;validation;beach_sand;1;1;2;1;1;1;sandy-with-FBA;1;1;NA;NA;NA;NA;NA;NA;NA;Sand with FBA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2455;174.6902839;126.1747736;1010.052632;1405;1480.315789;1643.684211;1548.052632;1525.631579;1585.052632;1655.736842;1196.052632;1745.578947;1282.157895
3;2454;2454;04/03/2019;Adonga;1;5;10YR;8C;wet;beach_sand;-;0;0;0;0;0;0;-;N;N;3;Belo;100-364/365;NA;4.122197;07:36.0;<gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>;<wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>;<ctx:CreationTime>2019-03-04T16:07:36Z</ctx:CreationTime>;gt_pontosbuffer_poligonos_plots;C:/Users/Utilizador/Desktop/tese/qgis_groundtruthing/gt_pontosbuffer_poligonos_plots.shp|layername=gt_pontosbuffer_poligonos_plots;0.008;3.25;sandy;sandy;sandy;sandy;sandy;sediment;other;beach_sand;beach_sand;beach_sand;1;beach_sand;training;beach_sand;2;2;2;2;2;2;sandy;2;1;NA;NA;NA;NA;NA;NA;NA;not Sand with FBA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2454;163.315666;142.3111043;622;1004;1086;1250;1199;1199;1219;1261;1054;1137;733
3;2453;2453;04/03/2019;Adonga;1;15;10YR;7C;-;muddy_sand;-;10;0;0;0;0;0;-;N;N;4;Belo;100-362/363;pouca mud, so na camada superficial;4.125092;03:14.0;<gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>;<wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>;<ctx:CreationTime>2019-03-04T16:03:14Z</ctx:CreationTime>;gt_pontosbuffer_poligonos_plots;C:/Users/Utilizador/Desktop/tese/qgis_groundtruthing/gt_pontosbuffer_poligonos_plots.shp|layername=gt_pontosbuffer_poligonos_plots;0.07;14.16;sandy;sandy;muddy_sand;muddy;muddy;sediment;other;sandy;muddy;other;6;muddy;training;muddy;2;4;2;4;5;3;muddy;2;2;NA;NA;NA;NA;NA;NA;NA;not Sand with FBA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2453;154.5961207;103.1095696;588.4285714;959;1028.714286;1229.428571;1178.285714;1173.857143;1224.142857;1238.571429;1034.571429;1130.571429;745.8571429
3;2452;2452;04/03/2019;Adonga;1;15;-;-;-;sandy_mud;uca;0;0;0;0;100;0;H;N;N;20;Belo;100-360/361;NA;2.962708;58:19.0;<gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>;<wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>;<ctx:CreationTime>2019-03-04T15:58:19Z</ctx:CreationTime>;gt_pontosbuffer_poligonos_plots;C:/Users/Utilizador/Desktop/tese/qgis_groundtruthing/gt_pontosbuffer_poligonos_plots.shp|layername=gt_pontosbuffer_poligonos_plots;0.07;24.93;muddy_uca;muddy_uca;muddy_uca;muddy_uca;muddy_uca;muddy_uca;other;muddy_uca;muddy_uca;other;7;muddy_uca;training;muddy_uca;2;3;1;5;6;4;muddy-with-FBA;1;2;NA;NA;NA;NA;NA;NA;NA;not Sand with FBA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2452;233.1311346;148.779997;536.6666667;834.6666667;947.8333333;1077.666667;1092;1055.666667;1105.666667;1109.333333;994;1056.333333;706
3;2451;2451;04/03/2019;Adonga;1;25;10YR;6B;-;muddy_sand;-;5;0;0;0;0;0;-;S;N;20;Belo;100-358/359;NA;1.471612;53:04.0;<gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>;<wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>;<ctx:CreationTime>2019-03-04T15:53:04Z</ctx:CreationTime>;gt_pontosbuffer_poligonos_plots;C:/Users/Utilizador/Desktop/tese/qgis_groundtruthing/gt_pontosbuffer_poligonos_plots.shp|layername=gt_pontosbuffer_poligonos_plots;0.193;18.33;sandy;sandy;muddy_sand;muddy;muddy;sediment;other;sandy;muddy;other;6;muddy;training;muddy;2;4;2;4;5;3;muddy;2;2;NA;NA;NA;NA;NA;NA;NA;not Sand with FBA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2451;129.7331197;109.6375734;578.4285714;936;1000.071429;1202.428571;1175.857143;1156.214286;1192.428571;1201;1019.5;985.0714286;633.5
3;2468;2468;05/03/2019;Adonga;1;20;-;-;wet;muddy_sand;-;40;0;0;0;0;0;-;N;N;NA;tel_MH;143612/143558/143552;NA;2.628486;30:29.0;<gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>;<wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>;<ctx:CreationTime>2019-03-05T14:30:29Z</ctx:CreationTime>;gt_pontosbuffer_poligonos_plots;C:/Users/Utilizador/Desktop/tese/qgis_groundtruthing/gt_pontosbuffer_poligonos_plots.shp|layername=gt_pontosbuffer_poligonos_plots;0.124;12.42;sandy;sandy_water;muddy_sand;muddy;wet_muddy;sediment;other;sandy;muddy;other;6;muddy;training;muddy;2;4;2;4;4;3;muddy;2;2;NA;NA;NA;NA;NA;NA;NA;not Sand with FBA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2468;148.3516736;145.491719;570.7;895;980.3;1234.4;1156.8;1185.3;1237.2;1236.1;1239.2;868;554.3
3;2467;2467;05/03/2019;Adonga;1;35;-;-;wet;sandy_mud;uca;40;0;0;1;100;0;H;N;N;20;-;-;NA;1.45757;11:27.0;<gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>;<wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>;<ctx:CreationTime>2019-03-05T14:11:27Z</ctx:CreationTime>;gt_pontosbuffer_poligonos_plots;C:/Users/Utilizador/Desktop/tese/qgis_groundtruthing/gt_pontosbuffer_poligonos_plots.shp|layername=gt_pontosbuffer_poligonos_plots;0.379;22.09;muddy_uca;muddy_uca_water;muddy_uca;muddy_uca;muddy_uca;muddy_uca;other;muddy_uca;muddy_uca;other;7;muddy_uca;validation;muddy_uca;2;3;1;5;6;4;muddy-with-FBA;1;2;NA;NA;NA;NA;NA;NA;NA;not Sand with FBA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2467;222.4323746;167.1656692;602.7027027;903.1351351;1018.243243;1170.864865;1139.621622;1141.081081;1178.783784;1188.378378;1041.540541;941.8378378;623.4594595
3;2465;2465;04/03/2019;Adonga;1;100;10YR;6A;-;mud;uca;0;0;0;10;100;0;H;N;N;NA;Belo;100-376/377;sedID = 1-2463;1;07:27.0;<gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>;<wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>;<ctx:CreationTime>2019-03-04T17:07:27Z</ctx:CreationTime>;gt_pontosbuffer_poligonos_plots;C:/Users/Utilizador/Desktop/tese/qgis_groundtruthing/gt_pontosbuffer_poligonos_plots.shp|layername=gt_pontosbuffer_poligonos_plots;3.09;46.22;muddy_uca;muddy_uca;muddy_uca;muddy_uca;muddy_uca;muddy_uca;other;muddy_uca;muddy_uca;other;7;muddy_uca;validation;muddy_uca;2;5;1;5;6;4;muddy-with-FBA;1;2;NA;NA;NA;NA;NA;NA;NA;not Sand with FBA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2465;212.9259288;170.4123397;345.1193548;665.2516129;802.6354839;961.5258065;915.4193548;912.2741935;952.683871;979.7064516;844.2290323;923.3741935;604.9451613
3;2463;2463;04/03/2019;Adonga;1;35;10YR;6A;-;mud;uca;0;0;0;10;100;0;H;N;N;NA;Belo;100-376/377;NA;1;59:34.0;<gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>;<wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>;<ctx:CreationTime>2019-03-04T16:59:34Z</ctx:CreationTime>;gt_pontosbuffer_poligonos_plots;C:/Users/Utilizador/Desktop/tese/qgis_groundtruthing/gt_pontosbuffer_poligonos_plots.shp|layername=gt_pontosbuffer_poligonos_plots;0.379;46.22;muddy_uca;muddy_uca;muddy_uca;muddy_uca;muddy_uca;muddy_uca;other;muddy_uca;muddy_uca;other;7;muddy_uca;training;muddy_uca;2;5;1;5;6;4;muddy-with-FBA;1;2;NA;NA;NA;NA;NA;NA;NA;not Sand with FBA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2463;206.1595455;139.952;412.6486486;733.1081081;858.8918919;1025.621622;978.0810811;977.6756757;1014.459459;1044.891892;917.5675676;965.7027027;640.8918919
3;2462;2462;04/03/2019;Adonga;1;10;10YR;7B;-;muddy_sand;-;40;1;0;0;0;0;-;S;N;18;Belo;100-374/375;algum verdete;4.039907;52:48.0;<gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>;<wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>;<ctx:CreationTime>2019-03-04T16:52:48Z</ctx:CreationTime>;gt_pontosbuffer_poligonos_plots;C:/Users/Utilizador/Desktop/tese/qgis_groundtruthing/gt_pontosbuffer_poligonos_plots.shp|layername=gt_pontosbuffer_poligonos_plots;0.031;15.74;sandy;sandy_water;muddy_sand;muddy;wet_muddy;sediment;other;sandy;muddy;other;6;muddy;training;muddy;2;4;2;4;4;3;muddy;2;2;NA;NA;NA;NA;NA;NA;NA;not Sand with FBA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2462;154.973802;137.6217849;555.6666667;894.3333333;959.3333333;1198;1123.666667;1120.333333;1169.333333;1194;1040;905.3333333;567
3;2461;2461;04/03/2019;Adonga;1;5;-;-;dry;beach_sand_uca;uca;0;0;0;0;100;0;M;N;N;6;Belo;100-370/371;NA;4.491461;49:21.0;<gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>;<wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>;<ctx:CreationTime>2019-03-04T16:49:21Z</ctx:CreationTime>;gt_pontosbuffer_poligonos_plots;C:/Users/Utilizador/Desktop/tese/qgis_groundtruthing/gt_pontosbuffer_poligonos_plots.shp|layername=gt_pontosbuffer_poligonos_plots;0.008;4.88;sandy_uca;sandy_uca;sandy_uca;sandy_uca;sandy_uca;sandy_uca;sandy_uca;beach_sand_uca;beach_sand_uca;beach_sand;2;beach_sand_uca;validation;beach_sand;1;1;2;1;1;1;sandy-with-FBA;1;1;NA;NA;NA;NA;NA;NA;NA;Sand with FBA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2461;194.608445;84.73740875;623;985;1060;1362;1240;1259;1334;1406;1777;1375;907
3;2460;2460;04/03/2019;Adonga;1;20;-;-;wet;sand;-;20;0;0;0;0;0;-;N;N;6;Belo;100-372/373;miniuca;2.608531;33:03.0;<gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>;<wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>;<ctx:CreationTime>2019-03-04T16:33:03Z</ctx:CreationTime>;gt_pontosbuffer_poligonos_plots;C:/Users/Utilizador/Desktop/tese/qgis_groundtruthing/gt_pontosbuffer_poligonos_plots.shp|layername=gt_pontosbuffer_poligonos_plots;0.124;4.88;sandy;sandy_water;sandy;sandy;wet_sandy;sediment;other;sandy;sandy;other;5;wet_sandy;training;wet_sandy;2;2;2;3;3;2;sandy;2;1;NA;NA;NA;NA;NA;NA;NA;not Sand with FBA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2460;179.2870292;100.4048035;655.1;1033;1088.8;1308.2;1258.5;1242.9;1286.8;1322;1198.8;1132.8;728.3
3;2474;2474;05/03/2019;Adonga;1;30;-;-;dry;mud;uca;0;0;0;10;100;0;H;N;N;NA;tel_MH;160322/160318/160312;NA;-8388608;59:45.0;<gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>;<wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>;<ctx:CreationTime>2019-03-05T15:59:45Z</ctx:CreationTime>;gt_pontosbuffer_poligonos_plots;C:/Users/Utilizador/Desktop/tese/qgis_groundtruthing/gt_pontosbuffer_poligonos_plots.shp|layername=gt_pontosbuffer_poligonos_plots;0.278;NA;muddy_uca;muddy_uca;muddy_uca;muddy_uca;muddy_uca;muddy_uca;other;muddy_uca;muddy_uca;other;7;muddy_uca;validation;muddy_uca;2;3;1;5;6;4;muddy-with-FBA;1;2;NA;NA;NA;NA;NA;NA;NA;not Sand with FBA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2474;217.0322066;170.3527063;393.483871;699.0322581;843.7741935;928.1612903;940.3548387;917.6774194;936.516129;943.7419355;821.8709677;858.9354839;578.7419355
3;2472;2472;05/03/2019;Adonga;1;25;-;-;wet;sand;uca;0;5;0;0;100;0;H;N;N;NA;tel_MH;152735/152723/152719;NA;1.136661;24:07.0;<gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>;<wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>;<ctx:CreationTime>2019-03-05T15:24:07Z</ctx:CreationTime>;gt_pontosbuffer_poligonos_plots;C:/Users/Utilizador/Desktop/tese/qgis_groundtruthing/gt_pontosbuffer_poligonos_plots.shp|layername=gt_pontosbuffer_poligonos_plots;0.193;NA;sandy_uca;sandy_uca;sandy_uca;sandy_uca;sandy_uca;sandy_uca;sandy_uca;sandy_uca;sandy_uca;other;4;sandy_uca;training;sandy_uca;1;3;2;1;1;1;sandy-with-FBA;1;1;NA;NA;NA;NA;NA;NA;NA;Sand with FBA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2472;188.6254153;137.4972387;565.1;960.9;1059;1286;1201.95;1199.45;1253.4;1278.35;1031.75;1249.1;805.5
3;2471;2471;05/03/2019;Adonga;1;20;-;-;wet;muddy_sand;-;25;2;0;0;0;0;-;N;N;6;MH_tel;151753/151744/151738;mini uca e muitos buracos;1.672174;21:25.0;<gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>;<wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>;<ctx:CreationTime>2019-03-05T15:21:25Z</ctx:CreationTime>;gt_pontosbuffer_poligonos_plots;C:/Users/Utilizador/Desktop/tese/qgis_groundtruthing/gt_pontosbuffer_poligonos_plots.shp|layername=gt_pontosbuffer_poligonos_plots;0.124;10.57;sandy;sandy_water;muddy_sand;muddy;wet_muddy;sediment;other;sandy;muddy;other;6;muddy;training;muddy;2;4;2;4;4;3;muddy;2;2;NA;NA;NA;NA;NA;NA;NA;not Sand with FBA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2471;181.9941696;129.3408029;688.4166667;1059.833333;1124.166667;1309.833333;1284.333333;1285.416667;1304.333333;1325.083333;1124.166667;1058.666667;650.8333333
